,TMQ,U850,V850,UBOT,VBOT,QREFHT,PS,PSL,T200,T500,PRECT,TS,TREFHT,Z1000,Z200,ZBOT,Label,LOCATION,YEAR,MONTH,DAY
5612,44.26555572671389,-4.511689463811097,5.568356792966693,-28.60249041953452,-3.108524794771046,0.023241174559461182,100422.83137335381,100604.69090549638,219.86601670052406,267.3304011905666,0.6298521872623724,302.81494422326597,301.7080136142252,65.559699793756,12418.072232564582,66.6594625315107,1,4,2006,9,1
4536,49.675445406233735,5.719457528453871,-2.7694920137491055,12.60592902685669,4.210230320119138,0.02008069321438534,100451.77440594186,100679.38579548511,220.19740692890102,268.1474930635248,0.01241880930452316,302.9289849205015,301.2132485161158,66.28621024867572,12364.17044814421,66.63217928941987,1,4,2006,8,27
7363,43.382399658313915,11.28834458809516,6.162553035458705,12.642588988772433,2.0370226085486998,0.021576102471807437,100506.99501864468,100632.46649588144,220.78291116668072,267.42774809356183,0.13642068569573207,302.29620564493314,301.9505945250735,65.80156259566508,12386.016699547574,66.88521038529461,1,4,2009,9,31
5225,59.72762100672848,7.396657476417781,-7.517936813417528,-16.128059117468286,-5.834012132945884,0.019216320091770253,100393.70069383894,100693.9325880512,221.39500894927468,267.26969666621,35.45984323396474,298.60740660273785,299.1888641936909,66.12819848832044,12440.687439417326,66.53831012059982,1,3,2007,9,17
265,25.99357605,-6.304589748,-2.612992764,-9.153273582,-1.778793454,0.011453589,102527.5625,102527.5625,218.9171753,258.5482483,0.0702,295.4888611,294.6557312,215.8727417,12141.26855,64.77160645,0,2,2007,10,6
833,44.45262909,0.060928382,-2.945732832,-0.92942518,-1.976348639,0.017474018,101477.1563,101477.1563,213.8987885,264.2702942,0.27252,300.8786926,299.557251,129.8453064,12276.5625,66.12137604,0,1,2000,3,27
8285,19.08435822,-4.999991894,2.161015749,-8.422013283,-0.310820878,0.010070158,102674.0313,102674.0313,215.7284241,265.6604614,1.0836e-11,294.2233276,293.1726074,226.8876343,12337.04492,64.38883972,2,2,1998,8,12
2919,20.91405678,2.13327837,-2.346102476,-0.763695955,-4.048838139,0.011390226,101973.1484,101973.1484,213.0622711,265.2393799,8.604000000000001e-11,296.6116638,294.1870728,168.9654083,12308.80469,64.66801453,0,3,2000,2,21
11319,26.51937400601406,25.092462814180998,3.1421677052129877,14.720153563566027,1.01715907346843,0.01080306339853667,100310.73743489345,100287.82497624862,220.70863420678677,254.45601530351826,0.01977194074306459,290.72045652032193,292.73296308036765,71.56973595753799,12108.65038181233,64.51501936585038,2,0,2001,8,4
1285,41.91965866,-5.714448929,-1.78802824,-3.706351757,-3.292244673,0.019131739,101143.0,101143.0391,219.5262299,266.664856,0.0007236,302.4470825,301.334198,101.3446045,12403.77246,66.563591,0,3,2001,9,30
10007,16.82670212,12.93428421,6.313728809,7.495872974,9.419075012,0.008126159,102128.5078,102128.5078,212.8213196,261.0270691,0.0024408,290.6525269,289.463562,178.6967621,12125.38281,63.48296738,2,0,1998,8,12
11497,28.482110483614115,-0.2510434416823275,1.7445016734200356,-3.025153842867374,3.0813483289372945,0.009937189972582382,101785.73046578471,101842.22883622184,212.16599721310843,266.13309799756803,0.0430371706939162,295.31944371287364,293.9785602801584,162.55026570296806,12254.9117267944,64.64809071051874,2,2,1998,10,17
4190,62.32653046,-5.594485283,-0.313010663,-4.709764004,-4.878560066,0.019826755,100325.8281,100325.8281,221.6893768,269.7489319,0.2088,300.6538391,299.9891663,66.30217743,12487.19434,66.30217743,1,5,1998,8,27
6341,56.13790106063518,-2.6563681032033237,0.825995517194676,-0.7288055697756306,1.7782455484198687,0.022912732810078232,100593.65249398298,100598.72099726228,219.4956479931034,266.8408849603683,0.5702437099253712,302.72025001589714,301.49228099921123,68.46627258089526,12373.29666960004,66.37978684472208,1,3,2006,6,24
10328,18.84107971,18.15724945,0.731973529,11.66898727,3.27878046,0.009418945,101351.4844,101351.4844,215.143158,262.9055786,0.014327999999999999,292.1316223,291.7618103,115.1998672,12138.83789,64.07196808,2,0,2004,6,24
11959,17.7484945213763,8.388138375170204,-2.466308796884528,3.84787514659068,8.877697453374676,0.008260335720952387,101776.44181482407,101652.67802693105,214.77801680035535,265.3896807598274,0.03601826873042087,295.758793232572,294.7414151639902,184.8316299435909,12264.495636969486,64.75706496701956,2,2,2004,10,24
9471,35.14733887,2.711074114,4.690925598,3.16045475,1.126043081,0.013144769,101886.5703,101886.5703,214.8062897,265.124115,0.028764,295.7467651,294.6663818,162.1751404,12270.51855,64.87071991,2,2,2008,7,2
9899,31.33666229,9.074242592,3.558862686,6.388266563,5.466475964,0.01185196,101151.0313,101151.0313,216.2229919,265.5184326,0.016451999999999998,297.9519958,296.2745667,99.82234192,12277.09473,65.11138153,2,1,2007,7,16
5434,52.25885215648415,-2.2393295686003185,-11.452006503465697,7.639789765171736,4.704444925160069,0.019529704180276438,100741.13034916652,100924.74048808115,220.18696556176803,266.7233954496789,-0.09299021473880298,302.2629846718543,302.4076031420019,87.98668289261143,12355.194806683825,66.32378231597448,1,4,2000,6,11
11565,36.131689426584046,0.32560350824296225,-6.900167854806983,-3.506472312977552,0.1234400233137769,0.015499095701129595,101718.97655109999,101932.49689883852,214.42774336017288,263.9882195441107,0.02189720468405492,296.0361021418891,298.9774356812703,137.452735718556,12330.384619546225,65.88961440616688,2,3,2001,1,17
10857,20.67969731198047,1.5804536570836127,1.264485709022462,0.7177034106234319,-1.3918031323192013,0.00957851790414752,102235.98784692647,102238.17275034913,218.43473511149656,262.8399524479749,0.04556435267671015,293.7235489327994,293.6977118253144,196.3516684098924,12162.194856162554,64.74069283444267,2,2,2004,8,14
1396,25.0016346,-8.07314682,-1.358533621,-10.57398701,2.000243425,0.011676962,101969.3672,101969.3672,217.3628082,261.539032,0.14220000000000002,295.6178894,294.4647217,168.7800446,12173.35449,64.71940613,0,2,1998,6,20
259,41.33992767,-5.339403152,-1.588231206,-8.452255249,-3.155097723,0.018486768,101619.2813,101630.1406,215.9369965,265.6893921,0.016451999999999998,302.2122803,301.4308777,143.9957275,12357.68652,66.53804016,0,3,2001,6,30
10323,17.36733818,11.16942215,6.700420856,11.5428257,4.016758442,0.009572353,102340.4141,102340.4141,220.1218872,259.9549866,0.025452,291.032135,290.6579895,197.253891,12171.99219,63.84503937,2,0,2006,8,5
1671,19.19421768,0.216711864,1.646397233,-3.979804993,4.139320374,0.010874163,101825.5234,101825.5234,217.2758026,267.3205566,6.12e-12,297.5777588,295.1398315,156.9121857,12372.06934,64.83409119,0,1,2003,7,17
7923,51.17052355927701,-5.008915878609898,12.72153522662513,-1.4994216283857522,7.2655820063250145,0.020376911868669776,100496.90724109339,100811.38424353652,219.45653046832595,267.5779886157166,0.14706471085884978,301.21753235131024,300.94601249962835,65.13074609513619,12423.58190731951,66.43567175750806,1,3,2007,10,1
6973,58.4017233272117,12.210315470578191,9.537077045337751,8.89545451224021,7.055360586433989,0.01950950792131321,100630.2625537185,100562.52012403397,220.6869391013414,266.0777858633588,0.18006356289789643,301.3866688067208,301.6415085847273,67.19542932537223,12386.34797951781,66.88847201297463,1,4,2000,9,1
8263,47.14212418,-8.586441994,4.749961376,-8.588120461,10.61146832,0.01395121,101709.9922,101709.9922,215.4733582,265.1448975,0.6119999999999999,298.3088074,295.9151306,147.6142883,12316.39453,65.05731201,2,1,2002,10,8
756,23.69151115,-0.830128253,-0.64635849,-2.878962994,-2.840782881,0.015409453,100973.5469,100973.5469,221.9026184,266.239624,0.0,302.2906494,299.8789063,85.74555969,12366.91211,66.07462311,0,3,1998,10,2
4754,55.50685342322601,-6.115730641618029,1.3987154963686799,-9.317568793569817,0.702606447592108,0.017539505441853273,100928.57041950844,101148.67232233308,226.5527364860244,266.1854498751489,0.285197456848486,298.58560672183535,298.7329667429578,93.50203163896016,12434.339019398822,66.20509149777301,1,5,2003,10,17
8241,43.77237701,3.915048838,-8.939151764,-8.756780624,-8.049163818,0.013064004,101279.0313,101279.0313,211.6267548,261.2594604,0.7128,295.4671021,293.8849792,110.031929,12136.44727,64.63161469,2,2,1998,6,27
11537,24.809072423991907,2.355957702525025,1.5103882446456136,-5.496323502954475,3.1281741937968204,0.011458184781100125,101792.33280051549,101850.52998107938,217.0557786658712,264.5610131823273,0.0403622494312163,295.4561379148261,294.9641592413356,150.0358687547955,12259.319103173188,64.3213934023975,2,2,2004,8,14
8382,28.28756905,-3.706221581,3.415726185,-6.734631538,1.531336904,0.011881291,101863.25,101863.25,218.0925598,264.1248169,7.848e-09,296.4528198,295.0860596,160.2140503,12326.76074,64.87689209,2,1,1998,8,18
9507,41.92207718,9.686171532,-10.36610699,3.488509178,-11.45180416,0.013504913,101173.0938,101173.0938,215.9391632,264.1755066,0.04932,296.4058533,296.3164673,101.9331207,12239.84082,65.24344635,2,2,2001,9,19
4219,53.41906357,-2.9637146,7.205169678,-2.959811687,3.962480545,0.0187677,100980.8047,100980.8047,218.651123,266.8284912,0.15984,302.6256714,301.0432129,86.90274811,12409.05371,66.47103882,1,4,2002,6,25
4890,39.20155044281721,5.679658527476551,-9.193838947566558,-14.752128512237741,10.664587181994312,0.019664407703771706,100892.18760028502,100673.41390850276,219.18504086664325,266.8948432002923,0.2601069633404893,301.84518753389847,301.98400394879616,67.15374301426672,12439.242857376294,66.52999474130131,1,3,2001,10,1
10235,29.65908051,11.46809673,3.780725241,10.27390575,-0.065900199,0.012020992,101558.1719,101558.1719,215.4635773,264.5921631,0.0882,293.5773621,293.5693054,133.7249451,12227.65332,64.6001358,2,0,2000,11,29
10452,28.67524529,22.71494865,-0.834720135,14.93804169,6.266309738,0.008601928,101264.6172,101264.6172,212.6994781,257.7359009,0.09936,292.7339478,288.4761353,106.2715073,11964.27832,63.13550186,2,0,1998,6,27
8671,16.42842674,0.797577024,2.064227819,-3.939939499,5.270963192,0.007322068,102103.3281,102103.3281,211.3651886,256.7602539,6.156e-09,293.4561462,289.940094,176.7401123,11983.81641,63.52627945,2,0,2003,6,1
694,33.99929428,-7.387739658,-5.860375881,-6.446241379,-4.051969528,0.014499502,101922.3203,101922.3203,216.5278931,263.9754944,0.08352,298.6973267,297.9447021,167.1197205,12307.0498,65.62203979,0,1,2000,6,29
10187,29.87956429,10.79982948,3.804918289,9.849437714,0.726106346,0.012108409,101591.7422,101591.7422,215.4310913,264.6401672,0.08748,293.7500305,293.6960144,136.6337585,12230.8457,64.62985992,2,0,2000,11,29
8071,46.3229332,-11.39435863,0.764319062,-12.14031029,2.475916386,0.014792081,101869.0625,101869.0625,217.5660095,261.9954834,1.5048,296.2208557,294.7732239,160.8286285,12222.40137,64.90372467,2,2,2005,7,9
8176,42.76122284,3.980878115,-8.325901031,-9.50634861,-7.74416399,0.013130282,101284.6484,101284.6484,211.911972,261.4613953,0.01926,295.4649658,293.9242554,110.5223999,12145.39844,64.64308167,2,2,1998,6,27
9878,19.35419083,8.661065102,2.663070917,6.185990334,4.5423069,0.00999684,101377.4531,101377.4531,222.8180542,256.7597656,0.04896,295.8432922,294.0621948,118.2859497,12086.28027,64.55895996,2,2,2009,7,27
3576,51.25628662,0.443500131,2.661875248,-1.107899785,-1.915864229,0.019662004,101131.2734,101131.2969,218.4508209,266.6819153,0.21455999999999997,302.0880432,300.4107971,100.0616379,12405.56934,66.39220428,0,3,1996,10,3
6098,45.6419875873841,-9.069069288194399,3.7156138984841895,3.001161759134845,-0.5274901225138908,0.021257007827724106,101169.89977597454,101297.20061995042,217.72255243315874,266.6043887628288,0.5515342208798334,303.0937575718465,299.4890659753445,81.19457338163332,12418.79888001551,66.48892544155547,1,3,2000,10,11
9073,45.2332077,-0.180568591,-0.06833943,0.212731749,-1.822914362,0.016953634,101425.875,101425.875,216.3457031,266.4288025,0.09036,301.0227051,299.6860962,125.3854904,12358.2373,66.12910461,2,1,2000,4,16
8882,31.41729736,3.072363615,1.001913786,-1.693689942,1.645351529,0.012820165,101871.7969,101871.7969,212.2719727,262.4989014,1.1555999999999999e-05,297.0949097,295.3230591,161.2387695,12239.41406,64.99829102,2,1,2008,10,12
7702,56.984943299289554,-0.34821347899443555,-4.319448860415754,4.374051736346169,7.971896743223416,0.01846512907967599,100790.76173235472,101187.17029328489,219.0605086726183,266.7143057116629,-0.23170679037499442,302.22184969652534,300.72855157930667,86.4353355303903,12365.797950187849,66.67068173100711,1,4,2000,6,11
5731,59.02829031222719,-2.4425388819530314,0.03521808907572499,-23.979928096814277,1.2066310041026962,0.021819302096599522,100399.97589284512,100770.91108957065,220.45238843293689,269.39098081607364,0.12336763203897641,302.9798158560304,302.2012833732391,65.17371701990929,12424.785701344481,66.48060023316116,1,3,2006,10,9
2009,13.00284672,-2.4524827,8.120864868,-3.183534384,9.047436714,0.008491393,102618.0234,102618.0234,212.1463165,260.5386353,0.022607999999999996,293.6766357,290.859314,220.0089111,12122.47363,63.75811005,0,0,2002,12,3
6319,61.81042900194546,10.853935425441945,13.891864650152897,3.5705622798557646,4.542854799547365,0.02107430832641065,100551.4581525018,100355.59081345989,220.4560729198877,266.61328293429233,0.690967519382024,302.9469720031623,301.89276588294075,65.95607932577097,12416.553656056065,66.65237269019843,1,4,2006,7,31
11542,17.523741793549505,16.780256750032557,2.6126187460148915,10.538549300761352,2.229603043022776,0.007311738241915232,102061.65479226362,101446.83264597374,216.1588886789755,259.60535845689594,0.01925842292447569,290.1302013361142,288.11847167086125,140.50948914265064,12165.401386092879,63.98330295230811,2,0,1999,8,6
5377,59.29454424860063,-0.38305481720731294,-5.915140129647634,-19.449845993323244,-13.8952054023058,0.018438231555017684,99517.77224909735,100466.23933671955,222.10785929227598,267.8872077408437,0.25816328162923907,299.87496306909406,298.6949556725251,66.94112482778213,12434.49032295071,66.14109559268825,1,5,1998,8,30
11721,35.98169711095499,7.031513935188712,-6.997515102664879,-5.637552260949071,-5.704489668026514,0.01271820889820392,101632.51311022977,101900.71431574092,216.86097633073626,263.27575862621393,0.10884508592594785,297.9551741380375,294.0707982897023,150.9279511628725,12217.004803158396,65.07144643649478,2,0,1997,10,8
4115,59.78800964,-4.578822613,19.93798065,-8.759767532,8.834046364,0.019896878,100739.1172,100739.1328,220.2588806,267.5908203,0.9179999999999999,301.9260864,300.6157837,66.38697815,12414.3252,66.38543701,1,3,2003,6,1
6366,16.62266495085456,-5.035434541052295,-11.16023256463909,-6.051156979578814,0.321349479820712,0.018617244721558818,101260.0056781466,101422.52932054031,218.46842545293288,265.6129496960324,0.02685558527521259,302.3274127788772,302.283135667649,75.00805220461503,12393.225311487624,66.44964555311489,1,4,2000,6,25
10466,27.43208694,25.14384651,1.481683612,15.23972988,4.408348083,0.00816297,101169.2734,101169.2734,212.5025024,257.5764771,0.3816,291.8565369,287.5810547,97.97644043,11931.18359,62.92630005,2,0,1998,6,27
11520,18.298498776204273,11.725883675174208,0.36453780116413603,13.306909664929389,2.9681086107709262,0.006943320907282813,101327.9980617162,101663.33813474578,214.87739251424955,257.30758648221416,0.046854755546906476,291.168020495431,291.8044171036255,104.34610529600066,12085.534369097166,63.846625800505386,2,0,2009,7,15
7203,49.17019704335631,6.430588501229303,2.298583759343178,12.067609324005918,10.402058492482675,0.020905271569647645,100437.43742327658,100586.29022861649,218.9550372128071,268.350245486924,-0.3390653389046995,302.76476091093394,301.8697298970093,66.55766420209257,12382.344001855829,66.61475478161837,1,4,2000,9,27
3169,20.13890648,-9.98693943,3.435923338,-10.40216732,3.684972048,0.010885742,102178.8203,102178.8203,217.8427429,263.905304,3.96e-09,297.8727722,295.6169739,186.885849,12318.03711,64.88784027,0,1,2001,9,3
4826,57.16662574077509,0.7320003248791229,-1.5614538104240427,-48.83757459456107,1.6357335527421917,0.017310003539012034,101132.2198095158,100966.38374214299,219.29493226873578,268.0211000711087,0.05059080452769943,298.90613902881,301.60349358347185,110.34565245446454,12433.189078329677,65.37463319432658,1,5,2000,7,22
6114,56.540364999758175,11.973688474714896,0.33928920258310424,-1.7969267496516714,10.192902573422844,0.0190617065355387,100479.97980216528,100307.0356579355,220.9424881504636,268.40238944863046,-0.1348056947882042,301.3449494416828,302.2741806756995,65.69725603789482,12463.057798994658,66.73581776992006,1,4,2001,9,24
3887,26.90124702,12.192276,1.349152803,8.21097374,1.092606068,0.00910875,101958.9609,101958.9609,213.6080627,262.0319519,0.010548,290.3813477,289.9966736,165.2277679,12158.95898,63.68698502,0,0,2008,9,19
3946,46.14324188,-2.061523438,-1.608091235,-5.60239172,-3.12838459,0.01913978,101282.7109,101282.7109,217.5284119,266.6654663,0.16488,303.0681458,301.5315247,113.6736526,12400.86328,66.58099365,0,3,2009,9,27
1237,40.86920929,3.063028812,-1.564023256,1.294638872,-5.038206577,0.015197155,101502.5313,101502.5313,214.6027222,265.3811035,0.021672,299.7544861,298.067688,131.1353149,12287.90234,65.67003632,0,1,1999,6,1
2998,27.92422485,-0.66101557,-4.579350948,-4.754718304,-4.284710884,0.012350722,102217.4531,102217.4531,219.5513306,265.5106812,0.03744,295.3366699,294.4638367,189.8324127,12341.18652,64.78142548,0,2,2009,8,19
7676,61.551584530917424,-13.282171831473473,46.3727118828519,-3.428946663992588,14.873303748535747,0.023004266247082933,101000.56216212499,100809.3544916951,219.62205471713202,266.44707322993395,0.04651848940893477,302.7472133966701,301.76921524530815,80.759922264612,12415.089533968396,66.48800739674489,1,3,2003,10,9
2754,35.20611191,-10.02245808,-3.596132994,-9.456908226,-0.204726636,0.016171554,102223.2109,102223.2109,212.9758606,263.6234741,0.10475999999999999,299.5995789,299.0256042,193.7038879,12280.70508,65.92918396,0,2,2001,2,2
10837,35.155526582422205,-6.248327605995618,-0.4234736231179237,12.95465770375549,-0.19574917041177953,0.011196306806829582,101633.82303393565,101108.24952244731,221.27605495508985,265.1470473041261,0.004639451650670676,295.49975613389194,295.47809066837493,153.26470410530365,12007.456600593294,65.04250374697054,2,1,2004,8,14
8802,32.97900391,-0.37566939,-0.937209666,-2.405885935,1.5228374,0.013191411,101749.0,101749.0,214.9409485,265.2032166,0.011519999999999999,297.0518494,295.8916626,151.1440887,12305.05762,65.14286804,2,1,1998,10,2
7139,47.44148454563472,0.9104111590606667,-15.464769188137616,4.945415129340255,-9.555044137097319,0.020520317120430714,100954.40691688043,100840.21069551364,218.51945254863153,265.7280576678358,0.01802595888508063,302.38432119695324,301.55459189152566,66.04045716463328,12385.538703646638,66.61218925268255,1,4,2000,6,17
11249,55.78827202990422,7.019722686203048,-12.18369195146532,7.838171715572318,-14.526618161669916,0.013771148058829414,99944.00363205747,100469.47373953961,215.75279578089075,258.2446147662807,0.13701236684087661,297.15039492524454,296.59213375037615,85.96833495638269,11987.301032974261,64.91469654766902,2,0,2004,8,14
11384,50.51259978918238,12.202121326941889,-2.677065163202671,0.5084590460843953,-5.8152364320129415,0.014623955575956872,101813.37704328918,101893.1133145753,216.27207524822182,260.9679235589892,0.016862862611400735,296.69886204726293,294.2426522340547,159.62827731136974,12195.92814441505,64.85880682672654,2,2,2005,7,3
1964,24.47198486,-5.288579941,-2.127505302,-10.16679955,-0.533080339,0.013910907,101760.1563,101760.1563,220.3997955,264.0517883,0.028800000000000003,297.4584961,297.0075989,152.6867371,12345.10547,65.39685822,0,1,2009,10,9
8507,31.8847084,-3.50611496,-6.661502838,-5.753407478,-5.356042862,0.015348718,101831.2969,101831.2969,217.6326752,264.9499207,7.884e-09,297.973877,297.6828918,159.3105469,12388.15625,65.61958313,2,1,2006,10,16
10827,25.224937278758823,-5.914167831661487,-1.4660352978382467,-6.436564459124322,0.07375654370251716,0.01494589080530355,101368.26390810809,101412.16384054668,215.1705287810852,265.8694497311618,0.03811014607638395,301.69904433152556,297.7173214284968,167.95842715846507,12345.50959577283,65.50729847275812,2,1,1998,6,5
10721,37.7308113684179,19.395419465396465,1.2153888781648075,2.4574946922965197,0.9866026096311632,0.013275459322183481,101029.699562997,100970.4040225494,212.72401620287604,265.29503781211287,0.03655783290354453,297.1888416495901,297.03936513424264,133.60122990073367,11987.941891281758,64.56939160544779,2,0,2000,8,5
819,53.83684921,-2.478338003,-0.984617412,-7.00605917,-1.849125147,0.018759238,101161.1016,101347.375,217.3012543,265.4846191,0.648,301.4505615,299.778717,118.2268143,12362.66992,66.17440796,0,3,2008,10,12
11365,31.3754106347587,18.927109053045704,0.9297285388452489,-5.636413557996584,1.6149649408961968,0.013679741504932431,101118.95717600084,101881.28192813603,213.17331280461488,264.49991935806236,0.0060009868756707285,295.69697857925905,297.0689784646729,153.92380305785085,12055.636487917971,64.75528373131772,2,0,2001,6,12
11446,27.768960525118892,13.752005148543557,-0.426260300400779,9.331770463595168,4.145070567007064,0.014734696797623415,101909.84107374233,101901.02824613311,216.14685598155017,264.704628193532,0.03260104834459946,293.2613410673363,297.69999606925467,144.75546502223804,12139.200590264503,64.94913890604175,2,0,2002,11,9
7748,60.56268701187342,8.733017449064437,5.163757275613653,-5.453613831353178,-0.7455171549617317,0.01803559299137862,99621.11495118325,100089.90775979645,222.4626336513919,267.7766598707049,0.4954834021391964,299.9431771565685,298.54428143727563,66.87640297742128,12531.420065815124,65.82768638666369,1,5,1998,8,30
2540,22.32776451,13.40788174,-1.101838946,7.440790653,-7.59251833,0.011026087,101561.2656,101561.2656,217.336319,262.0381775,0.007236,291.5100708,291.4638672,132.9585114,12206.8291,64.10137177,0,0,2004,10,24
5721,57.885274301274826,0.3658371343099378,11.328304592879615,-22.82988540741257,-3.1191663444390807,0.019605270708981926,100504.49233490086,100847.32642187981,219.67266097440668,269.1938087654969,-0.8073708834721725,301.4761724043926,301.3704830523418,66.07684295037876,12423.099778507478,66.39228981440897,1,3,2007,10,1
6085,22.951450660397786,-1.854337729451089,2.700260845715982,-4.2336778880423855,-9.707642932962836,0.015805040391659073,101179.59040439875,101073.95348611794,218.61643028892476,266.70845839753304,-0.3433070910833713,297.781063090012,299.58342784740984,85.99112874891348,12413.429326081423,65.01418300189175,1,5,2007,6,20
7549,50.67526324586778,-2.2289329927398653,22.690368082879733,5.106426196140712,1.502695057261743,0.02221977749226067,100323.87308377294,100712.95603611498,219.8596550488403,266.6150176532696,0.3249601501645867,302.72377705603856,301.58664322366076,80.36011934438297,12425.936654872152,66.60751481887131,1,5,2002,9,29
1061,9.442996979,-3.643220901,-4.795923233,0.739069343,-4.554812908,0.008867329,101682.4922,101682.4922,213.4661102,265.1106873,4.86e-10,293.1611938,290.0349121,142.1231232,12246.15332,63.64465714,0,5,2000,3,27
5924,55.065184230200366,21.85985449033865,-2.0690939041113614,10.718066836929555,5.310201902079614,0.021019790218333587,100657.9831072638,100732.67561327523,220.80562160986807,268.47503970497417,2.9446889093353863,303.0612958768153,301.71878060365486,66.58917527716439,12435.176536567058,66.8437531481138,1,4,2009,8,25
8283,22.69320297,-3.00646472,0.990937054,-8.452417374,-2.210027695,0.010619524,102697.9922,102697.9922,216.2222443,265.1052246,7.452e-08,294.0818176,293.1094055,228.9319611,12327.63281,64.39884186,2,2,1998,8,12
1254,28.97610474,-5.413239002,-4.235897064,-4.244389057,0.231903106,0.013758218,101897.5,101897.5,213.3148956,262.3877563,0.04968,296.9329834,295.92276,163.8538666,12177.44922,65.16754913,0,2,1997,6,18
952,53.14294434,-5.10717392,0.502334774,-7.50255537,-1.218906879,0.021153806,101227.6875,101227.7031,219.1755829,267.8233337,0.6119999999999999,303.186615,301.9100037,109.117981,12451.55762,66.74856567,0,3,2004,8,11
9133,21.49229813,4.070485115,-2.827686787,0.637857258,-4.645031929,0.009237378,101910.7656,101910.7656,216.0795441,262.2417603,9.288000000000002e-12,296.2164001,294.5716248,163.7039795,12244.04785,64.66651917,2,2,2002,8,30
10099,27.03855896,12.24976254,-4.063378811,8.701461792,-8.229740143,0.011595627,101401.4844,101401.4844,214.2967529,260.9296875,0.008208,293.0296021,293.2055359,120.2482834,12084.05859,64.51381683,2,0,2002,11,22
4792,61.57215501706415,-2.5603947336511013,1.8272146389860955,2.7011013466958698,10.785593466275369,0.018930469899375642,101140.55397888795,101054.0932164305,217.60169443623462,265.79692032848317,-0.050067882651083695,302.33805842770147,301.23055995341974,110.08483360090482,12407.886978841865,66.62151426040387,1,3,2000,6,25
7856,47.19925730725068,2.786829134911358,8.338326897551603,0.4021481557155613,-1.9431982274735065,0.018981231621636747,101243.44534349459,101431.7326810911,218.30606117176364,266.6854140647684,0.159520851018601,302.8690368004105,299.24682389595705,102.53391818612738,12373.296892025945,66.37155910634321,1,3,2002,10,11
1118,50.74649811,4.696762085,5.431014061,-4.068664074,-1.212132335,0.015981087,101113.4063,101113.4063,217.9213715,266.4549866,-1.26e-16,301.866272,299.7983704,98.01313019,12397.65039,66.07823181,0,4,2008,8,20
7452,50.77480747766615,-1.8352825816236806,-7.271801288588847,-6.6920010510433485,-1.3025497307784972,0.019942640054843447,100831.40748989611,100621.0313035046,218.23047632368161,268.76914825420215,-0.23484532814714276,298.9500939503437,300.7997445993058,66.1480284993616,12383.733173958375,65.46584744961905,1,5,2007,7,25
9575,14.79991341,8.433486938,4.099050045,4.110001087,7.971416473,0.006756148,102149.7109,102149.7109,219.309906,260.6254272,9.036e-09,291.0912476,288.9942932,179.9448547,12142.21973,63.30709457,2,0,1998,10,2
1954,42.57040024,7.58688736,-3.829112291,4.191642761,-2.043144703,0.016801775,100946.9219,100946.9219,218.6053467,267.8840942,0.12419999999999998,302.6154175,301.2575989,83.87046814,12396.84863,66.44048309,0,4,2006,10,16
4058,58.1375618,-10.14931488,10.20621109,-13.61890602,3.98835063,0.019715941,99756.34375,99756.34375,221.6918488,270.7588196,0.07488,299.0582275,299.4320679,66.22489929,12422.86035,66.22489929,1,5,2007,9,11
10428,33.39789581,30.60523033,-13.28888988,14.53815842,-18.38528442,0.011402813,100449.8047,100449.8047,219.3534393,259.3033142,0.011412,290.6325989,292.1462708,64.33737183,12041.17969,64.33737183,2,0,1997,8,14
4089,57.79690552,-6.884038925,9.979629517,-10.34833813,5.311754704,0.019866563,99904.98438,99904.98438,221.0123749,270.5044556,0.2016,299.3981323,299.565033,66.25609589,12421.73047,66.25609589,1,5,2007,9,11
6681,48.23201769266417,-3.4074483745325965,3.7966364499628646,3.8008350384449656,-2.6274494323732664,0.018758783439545238,100978.38988445238,101033.6698642922,220.0229640437408,267.27343477694257,0.4261901404082563,301.8519410274601,298.41233877350317,96.79837787291905,12378.164982616981,66.20825697490659,1,3,2007,10,25
1718,41.72023392,-1.246227264,-0.437146217,-3.595141411,-2.046108723,0.019467259,101569.5234,101569.5234,217.4252472,265.6707153,0.019548,302.9094238,301.8875732,139.0734711,12432.10547,66.70439148,0,3,1998,6,27
4401,68.11451721,16.03634644,8.945652962,9.060344696,9.910952568,0.020943355,100549.8516,100549.8516,219.4359283,267.7247925,2.9232,302.227417,300.3562317,66.34552765,12428.23438,66.34552765,1,4,2006,9,14
4238,55.92793655,-12.60677719,-11.84788227,-0.9177894,-14.0874176,0.017757878,100050.6406,100050.6406,221.1441956,269.0650024,4.824000000000001e-09,298.738739,297.6660767,65.66950226,12426.48926,65.66950226,1,5,2002,8,29
8645,50.25405884,0.900379241,-2.23580575,-4.190078259,2.607519388,0.016874472,101835.4766,101835.4766,215.3374634,265.0540161,0.5112,299.6955872,297.0216675,159.3834229,12342.53906,65.49219513,2,2,2000,4,17
10562,39.90314007093805,5.012093094559132,2.140132568670987,12.261611436823856,-1.3215423013323777,0.011847210423990596,101066.32718662094,101046.64927896445,216.10311726593534,265.04874613763053,0.020113964413466606,296.1761271611959,295.91745017066296,156.7359349455905,12291.813205776558,64.60474072112511,2,1,2004,8,14
2337,27.66621399,-4.584021568,0.457063854,-4.54502821,-0.498843163,0.013375272,101775.5625,101775.5625,216.7871857,265.6029968,2.2428e-08,298.7598267,297.2380676,154.062088,12298.19922,65.42108154,0,1,2008,6,18
